common_garden,0.00,0.00,0.00,0.00,0.17,0.25,Occurrence
D28A_L_1977_to_present,0.09,0.00,0.00,0.00,0.26,0.00,Occurrence
damage,0.06,0.00,0.00,0.00,0.04,1.00,spMonit
DarwinCore,0.00,0.00,0.00,0.00,1.00,0.00,Occurrence
Data_20Centre_data_20submission_20template_April_2009,0.25,0.03,0.00,0.00,1.06,0.06,Occurrence
Data_Catalog,0.00,0.12,0.00,0.00,0.00,0.00,genetic
Data_file_Noreikiene_et_al,0.00,0.00,0.00,0.00,0.25,0.00,genetic
data_group9,0.00,0.00,0.00,0.00,0.00,0.06,genetic
data_lytic,0.00,0.00,0.00,0.00,0.04,0.00,genetic
Data_S2_dataset_locations_lumped,0.28,0.00,0.00,0.00,0.00,0.00,Taxon
data_weather,0.00,0.00,0.00,0.00,0.03,0.06,Occurrence
Dataset_info,0.13,0.00,0.00,1.00,0.11,0.00,Taxon
DataSubmittalPlants,0.00,0.00,0.00,0.00,1.04,0.00,Occurrence
DATOS_LONGAVI_09062011,0.06,0.00,0.00,0.00,0.00,0.00,genetic
Def_scientificnames,1.17,0.00,0.00,0.00,0.00,0.00,Taxon
DETO_bird_species_list,0.31,0.11,0.00,0.00,0.00,0.00,genetic
DNREC_20FY_2799_20Fish_20Tissue_20Data,0.02,0.00,0.00,1.03,0.46,0.00,Occurrence
DRBC_EPA_20MAIA_201998,0.02,0.00,0.00,1.00,0.49,0.00,Occurrence
DRC_Burundi_Rwanda_region,0.00,0.00,0.00,0.00,0.04,0.36,Occurrence
ds349_appendix11b,1.00,0.00,0.00,0.00,0.00,0.00,Taxon
Ducklington_Village_Pond_Appendix_October_2009,1.00,0.26,0.00,0.00,0.02,0.04,Taxon
Dung_decomposition_exp,0.25,0.00,0.00,0.00,0.04,0.00,spMonit
Dung_deposition,0.25,0.00,0.00,0.00,1.02,0.12,Occurrence
Dung_nutrient_overview,1.00,0.00,0.00,0.00,0.01,0.02,Taxon
e90957b86054e4bb911e4173646f6886,0.00,0.00,0.00,0.00,0.00,0.00,genetic
East_Texas_Monocots_Ferns_Gymnosperms,1.36,0.00,0.00,0.00,0.00,0.00,genetic
ecdi_current,0.10,0.00,0.00,0.00,0.02,0.00,genetic
ECE3_5_4795_s009,0.00,0.00,0.00,0.00,0.02,0.00,genetic
Ech_Guide_to_Co_Fl_Sp__1_,1.42,0.00,0.00,0.00,0.00,0.00,genetic
Echinodermata_Ophiuroidea,1.53,0.02,0.00,0.00,0.01,0.00,Taxon
Ecoli_metadata,0.00,0.00,0.00,1.00,0.00,0.00,spMonit
Ecuador,0.03,0.00,0.00,0.00,1.17,0.00,spMonit
egg_loads,1.00,0.00,0.00,0.00,0.25,0.00,expObs
ELE534,1.31,0.00,0.00,0.00,0.00,0.00,Taxon
encrowprosecutions_tcm6_5745,0.00,0.00,0.00,0.00,0.36,0.07,Occurrence
Eubacteria_20Phylum_20Chart,0.11,0.00,0.00,0.00,0.00,0.01,genetic
Europe_titanosaurs,0.25,0.00,0.02,0.01,0.09,0.00,Taxon
Excel_sheet_for_locality_and_event_entry_MMB_2008,0.00,0.00,0.00,0.00,1.33,0.00,Occurrence
Expedition_20Birding_20probable_20new_20species,0.11,0.00,0.00,0.00,0.03,0.00,Taxon
Expedition_20Birding_20probable_20new_20species_2,0.11,0.00,0.00,0.00,0.03,0.00,Taxon
female_stickleback_habitat_preference,0.25,0.00,0.00,0.00,0.00,1.00,genetic
FHG_BASE_YSemino_description,0.00,0.00,0.00,0.00,0.36,0.00,spMonit
fi3Alertas_20enero_202012,0.00,0.00,0.00,0.00,0.11,0.25,Occurrence
Final_Chinook_totals_mormon_slough,0.11,0.00,0.00,0.00,0.09,0.25,genetic
Fish_Stocking_1972___2014,0.06,0.00,0.00,0.00,0.36,0.00,Occurrence
FlightDurations,0.00,0.00,0.00,0.00,0.00,0.25,spMonit
gb_2008_9_11_r158_s3,0.09,0.00,0.00,0.00,0.00,0.00,Taxon
GBIRM__20spp_markers_areas,1.00,0.00,0.00,0.03,0.00,0.01,Taxon
gcpcr_file832,0.04,0.03,0.00,0.07,0.00,0.25,Occurrence
Geoduck_transcriptome_v3_smalltable,0.00,0.00,0.00,0.00,0.02,0.00,genetic
ghanas_herbal_market_supp_table,1.06,0.00,0.00,0.00,0.00,0.02,Taxon
Global2010,0.00,0.00,0.00,0.00,0.22,0.00,genetic
Gulf_shorebirds_info___Manomet_10_06_24c,0.25,0.00,0.00,0.00,0.00,0.00,spMonit
gwascatalog112608,0.00,0.00,0.00,0.00,0.01,0.06,spMonit
HAPCGOA,0.17,0.01,0.00,0.00,0.00,1.00,genetic
HAPMasterList6_28_09,0.21,0.00,0.00,0.00,0.00,0.25,genetic
Herbarium_specimen,0.06,0.02,0.00,0.00,0.00,0.00,Taxon
HERPETOFAUNA,0.00,0.00,0.00,0.00,0.17,0.00,Occurrence
Homoptera_Hemiptera_Cabinets_H_I,0.21,0.00,0.00,0.00,0.00,0.00,Taxon
issg_defenders_full_data,1.17,0.00,0.00,0.00,0.01,0.00,genetic
JEC880,1.36,0.00,0.00,0.00,0.00,0.00,Taxon
Kalahari_Savanna_Mammals,1.46,0.00,0.00,0.00,0.00,0.00,Taxon
kasanka_bangweulu_birdlist,0.00,0.05,0.00,0.02,0.00,0.03,genetic
knb,0.40,0.00,0.00,0.00,0.02,0.11,genetic
knb,0.03,0.00,0.00,0.00,0.00,1.00,spMonit
LA_data_Hereford,0.09,0.25,0.00,0.00,0.01,0.02,genetic
LabateCore,0.06,0.00,0.00,0.04,0.04,0.02,Taxon
labels_datasheet,0.07,0.04,0.00,0.00,0.06,0.00,Taxon
Larry_20Madin,0.01,0.00,0.00,0.00,0.25,0.00,genetic
Leo_20Bercial,0.01,0.00,0.00,0.00,0.25,0.00,genetic
Lepidocybium_flavobrunneum_01,0.25,1.00,0.00,0.00,0.17,0.00,Taxon
MAINE_TABLE2,0.25,0.00,0.00,0.00,0.17,0.04,spMonit
Mandle_species_traits_2015_02_22,1.42,0.04,0.00,0.00,0.00,0.00,Taxon
matrix,1.00,0.00,0.00,0.00,0.00,0.00,spMonit
MatrixComparisonDataset,0.03,0.00,0.00,0.00,0.11,0.07,Occurrence
Max_list_2,0.00,0.11,0.00,0.00,0.02,0.01,Taxon
Mehrabietal_importanceofmicrohabitat_data,0.00,0.00,0.00,0.00,0.04,0.00,spMonit
MIAME,0.04,0.00,0.00,0.00,0.02,0.25,genetic
Microsat_20Summary_208,0.25,0.00,0.00,0.00,0.11,0.00,spMonit
Migrating_20species_20combined,0.06,0.00,0.00,0.00,0.00,1.00,spMonit
morphology_diet_data,1.25,0.00,0.00,0.00,0.06,0.00,genetic
nature08920_s2,1.46,0.00,0.00,0.00,0.01,0.00,genetic
nature10425_s2,0.06,0.00,0.00,0.00,0.11,0.00,Occurrence
Nectar,0.00,0.00,0.00,0.00,1.00,0.00,spMonit
neponset,0.20,0.00,0.00,0.11,0.00,0.00,Taxon
nla2007_phytoplankton_softalgaecount_20091023,0.00,0.00,0.00,0.00,0.00,0.00,expObs
nrg3242_s1,0.11,0.00,0.00,0.00,0.00,0.25,genetic
nwca2011_plant_pres_cvr,0.01,0.01,0.00,0.00,0.01,0.00,expObs
oil,0.00,0.00,0.00,0.00,0.01,0.00,genetic
olentangy_damremoval_benthicinverts_wTemp_030617,0.04,0.00,0.00,0.25,0.00,0.05,genetic
osag_RNAi,0.00,0.00,0.00,0.00,0.02,0.00,spMonit
osag_rnaseq_stages,0.00,0.00,0.00,1.00,0.04,0.06,Occurrence
otau_rnaseq_tissues,0.00,0.00,0.00,0.03,0.04,0.00,genetic
parentchild,0.07,1.00,0.00,0.00,0.00,0.00,Taxon
PatternElements,0.00,0.00,0.00,0.00,0.00,0.25,spMonit
PhenomicDB_semantic_mapping_table_with_examples,0.02,0.00,0.00,0.00,0.01,0.00,genetic
phyto_lake_2011_11_22,0.00,0.00,0.00,0.00,1.00,0.36,spMonit
Phytoplankton,0.17,0.01,0.00,0.00,1.00,0.00,Occurrence
pogonus1all3,0.11,0.00,0.00,0.00,0.00,0.00,Taxon
Pollen,0.00,0.00,0.00,0.00,1.00,0.00,spMonit
Port_20Project_20sample_20data_20sheets,0.09,0.00,0.00,0.00,0.17,0.25,genetic
protein_list_motility,0.25,0.06,0.00,0.00,0.00,0.00,genetic
Public_20Biological_20Databases,0.00,0.25,0.00,0.00,0.11,0.00,Taxon
r4_plantguide,1.07,0.00,0.00,0.00,0.17,0.00,genetic
Rainforest_Animals_1_,0.06,1.00,0.00,0.00,0.00,0.04,Taxon
RBP_TaxaList,0.56,0.00,0.00,1.00,0.00,0.00,Taxon
rodent,0.00,0.00,0.00,0.00,0.00,0.25,spMonit
s12862_015_0439_5_s7,0.04,0.00,0.00,0.00,0.02,0.03,genetic
SBN_barcode_metadata_template,0.53,0.02,0.00,0.00,0.02,0.00,genetic
Scidata_EV_Asymp_Serology_Dataset_061216,0.01,0.00,0.00,0.00,0.00,0.00,expObs
sequenced_archaeal_genomes,1.36,0.00,0.00,0.00,0.00,0.00,genetic
SiteStatus,0.00,0.00,0.01,0.01,0.00,1.00,genetic
Solanum_ambosinum,1.07,0.05,0.00,0.23,0.01,0.26,Taxon
SOU1386_ABqry_AnalysePathFormation,0.01,0.00,0.00,0.02,0.00,0.00,expObs
Species,0.04,0.00,0.00,0.00,1.00,0.00,Occurrence
Species_attributes_Spreadsheet_Template,0.01,0.00,0.00,0.00,0.02,0.02,genetic
Species_Recorder_spreadsheet,1.00,0.03,0.11,0.00,0.27,0.06,Taxon
SpecimenData_20Invasive,0.53,0.02,0.00,1.00,0.03,0.00,Taxon
sra_rnaseq2_201509,0.11,0.00,0.00,0.00,0.00,0.00,Taxon
stillwater,0.20,0.00,0.00,0.11,0.00,0.00,Taxon
StonerCore,0.04,0.00,0.00,0.03,0.03,0.02,Occurrence
Strepsiptera_Dictyoptera_Orthoptera_Dermaptera_Cabinet_H,0.21,0.00,0.00,0.00,0.00,0.00,Taxon
StudyAppendix_04_1,0.17,1.00,0.02,0.00,0.05,0.25,Taxon
Sup_Table_1_organisms_names,0.46,0.00,0.00,0.00,0.00,0.00,Taxon
sup_Table2,1.36,0.00,0.00,0.00,0.00,0.00,Taxon
supp_tables,1.35,0.00,0.00,0.00,0.00,0.00,genetic
Suppl_Table_S1,1.07,0.00,0.00,0.00,0.00,0.00,genetic
Supplementary_Dataset_FINAL_3,1.42,0.00,0.00,0.00,0.00,0.00,genetic
SupplTables2_58_diplo_phylo_NumChars,1.00,0.00,0.00,0.00,0.04,0.00,genetic
SWR_NPA_Survey_Herps,0.17,0.04,0.00,0.00,0.01,0.03,Taxon
Symonds___Tattersall_data_1,1.36,0.00,0.01,0.00,0.00,0.00,Taxon
Table_S8,0.06,0.00,0.00,0.00,0.00,0.00,genetic
Tables_20of_20Initial_20Results_20MLI_organics_metals_ammonia_20_3_,0.26,0.00,0.00,0.00,1.00,0.00,genetic
Tolerance_Values_and_Functional_Feeding_Groups,1.53,0.00,0.00,0.00,0.00,0.01,Taxon
TomatoMapCore,0.04,0.00,0.00,0.03,0.03,0.02,Occurrence
Watson_species_limits_app2,0.25,0.00,0.00,0.00,0.07,0.12,Taxon
Zn,0.03,0.00,0.00,0.00,0.01,0.01,spMonit
