201213all,0.01,0.00,0.00,1.00,0.00,0.03,expObservation
20150728OctanolDataFromONSRefined,0.00,0.00,0.00,0.01,0.00,0.00,expObservation
20150806,0.12,0.00,0.00,0.00,0.00,0.06,geneData
20160929_Sierra,1.31,0.00,0.00,0.02,0.00,0.00,spMonitoring
2043_9113_2_4_s4,0.49,0.00,0.00,0.00,0.00,0.00,spMonitoring
205815Supplemental_Data_Set_S4,1.04,0.11,0.00,0.25,0.00,0.00,geneData
228080revSupp_Tab_S2_proof,1.00,0.00,0.06,0.25,0.00,0.00,taxonIdentification
239_2011_9441_MOESM6_ESM,0.25,1.00,0.00,0.00,0.00,0.00,geneData
268_worldmapper_data,0.00,0.25,0.00,1.00,0.00,0.11,spMonitoring
2emn_2005_tab6_system_summ,0.45,0.04,0.01,0.00,0.00,0.00,taxonIdentification
3060aqinvadult,0.17,0.00,0.00,0.00,0.12,1.25,taxonIdentification
3172093,1.00,0.00,0.00,0.00,0.00,0.00,expObservation
3_Taxon_Report_Sample,0.02,0.01,0.00,0.00,0.00,1.42,spOccurrence
41598_2017_1309_MOESM2_ESM,0.00,0.00,0.01,1.00,0.00,0.00,spOccurrence
4280,0.17,0.28,0.00,0.00,0.00,0.00,spOccurrence
46013,0.00,0.00,0.00,0.00,0.00,0.00,taxonIdentification
5898,0.17,0.28,0.00,0.00,0.00,0.00,spMonitoring
5CExcelLookUps_5COrganismLookUp_Algae03102012005025,0.55,0.00,0.00,1.00,0.00,0.00,taxonIdentification
612017,1.36,0.00,0.00,0.03,0.00,0.00,expObservation
6457,0.17,0.28,0.00,0.00,0.00,0.00,spMonitoring
7427Table4,1.25,0.00,0.00,0.00,0.00,0.00,geneData
7a,0.01,1.01,0.00,0.08,0.03,0.00,taxonIdentification
7mile99RQ,1.54,0.00,0.00,0.00,0.01,0.01,spOccurrence
927_Macrofauna,1.25,0.00,0.00,0.00,0.00,0.00,taxonIdentification
9emn_2012_tab,0.45,0.04,0.01,0.00,0.00,0.00,spOccurrence
A1,1.49,0.00,0.00,0.00,0.00,0.00,taxonIdentification
aberjona,0.20,0.00,0.00,0.00,0.11,0.00,taxonIdentification
ABG_Recording_Form,0.06,0.00,0.11,0.01,0.00,0.00,expObservation
ADAPT_DB,0.09,0.00,0.00,0.00,1.00,0.00,spOccurrence
AddDataFile3,0.14,0.00,0.00,1.03,0.00,0.00,geneData
additional,0.00,0.00,0.06,1.00,0.25,0.00,expObservation
Affinity_Data_Sets,0.00,1.00,0.01,0.37,0.00,0.00,taxonIdentification
AFTOLSBD_MOTILECELL_TEMPLATE,1.27,0.06,0.00,0.00,0.00,0.00,taxonIdentification
AFTOLSBD_NUCDIV_TEMPLATE,1.28,0.06,0.00,0.00,0.00,0.00,taxonIdentification
Akt2dataset,0.16,0.00,0.00,0.00,0.00,0.00,expObservation
ALA_multimedia_template,0.08,0.03,0.00,0.00,0.01,0.05,spOccurrence
ALA_occurrence_data_template_high_quality,0.06,0.02,0.00,0.11,0.03,0.10,taxonIdentification
Alaskan_Amphibian_Database_Template1,0.00,0.00,0.00,0.00,0.00,0.00,taxonIdentification
AlchohoInsects4_2004,1.46,0.00,0.00,0.00,0.00,0.00,taxonIdentification
All_cat_GPS_data_by_cat__season__daynight,0.00,0.00,0.00,0.00,1.00,0.46,spOccurrence
All_20Bugs_20for_20Exam_201_20_most_20of_20them_20at_20least_,1.08,0.00,0.00,0.00,0.00,0.03,expObservation
Anenomes_Lancaster_2010_07_12,0.55,0.00,0.00,0.00,0.00,0.00,taxonIdentification
Anexo_2_Lista_de_especies_de_flora,0.06,0.00,0.00,0.00,0.00,0.00,spMonitoring
AnimaliaChart,1.00,0.00,0.00,0.00,0.00,0.00,taxonIdentification
animals_in_extinction,0.09,0.00,0.00,0.00,0.00,0.00,taxonIdentification
annual_nest_report,0.04,0.00,0.00,0.00,0.00,0.00,spOccurrence
ANT_species,1.25,0.00,0.00,0.00,0.00,0.00,geneData
Antweb_reginal_species_list_example,1.45,0.00,0.00,0.01,0.00,0.00,spMonitoring
AoaBPhase1appendix2,1.36,0.00,0.00,0.06,0.00,0.00,spMonitoring
apendicesPruebas2,1.12,0.00,0.00,0.00,0.00,0.00,taxonIdentification
Aphia_webservice_getAphiaRecordById_Office2000,0.18,0.06,0.00,0.25,0.00,0.00,taxonIdentification
Aquatic_20Macroinvertebrates_20__20checklist,1.51,0.00,0.00,0.00,0.00,0.00,taxonIdentification
Aquaticinvasivedata,0.25,0.00,0.00,0.03,1.00,0.17,spOccurrence
arachides_avec_coquille,0.00,0.00,0.00,0.00,0.06,0.00,expObservation
Archive,0.05,0.00,0.00,0.00,0.00,0.17,spMonitoring
Arenafightandvenomusage,0.00,0.00,0.00,0.00,1.00,0.00,expObservation
Argentina_20Especies_20Amenazadas_20__20Extintas,1.51,0.00,0.00,0.00,0.00,0.01,spMonitoring
Artenliste_Laubmoose_Europa,1.49,0.03,0.00,0.00,0.00,0.00,taxonIdentification
assignment2,0.10,0.00,1.00,0.00,0.00,0.02,spOccurrence
ATOL_master_taxon_table,0.17,0.00,0.00,0.00,0.00,0.00,geneData
Aurora_NA_Observed_Spp,1.36,0.00,0.00,0.01,0.00,0.00,taxonIdentification
Ausable_hatch_chart_by_artfs,0.00,0.00,0.00,0.00,1.01,0.00,expObservation
AvailableFOTs,0.04,0.00,0.00,1.00,0.00,0.00,expObservation
AvgLocalSpRichnessandDiversity,0.00,0.01,0.00,0.01,1.00,0.00,spMonitoring
AWER04530biologicalassessmentdata2006,0.46,0.00,0.02,0.00,1.02,0.00,spMonitoring
baseline_measurements,1.00,0.00,0.01,0.01,0.00,0.11,spMonitoring
bcs_mangroves_datasetcarbon_content,0.00,0.00,0.00,0.00,1.00,0.25,spOccurrence
BioContamination_format_example,0.36,0.00,0.00,0.00,0.00,0.00,spMonitoring
Bio_211_Holscher_lalten_09,1.25,0.00,0.00,0.00,0.00,0.00,expObservation
bodyconditions,0.00,0.00,0.00,0.00,0.25,0.00,taxonIdentification
BodySize,0.11,0.00,0.00,0.00,1.00,0.00,taxonIdentification
bonelli,1.08,0.00,0.00,0.00,0.00,0.00,expObservation
bonito_samples_GB,0.02,1.03,0.01,0.02,0.00,0.00,taxonIdentification
BragaGoncalves_Heistermannetal_soil_contamination,0.00,0.00,0.00,0.04,1.00,0.25,expObservation
canfor_20_08_03_Data,0.00,0.00,0.00,0.00,0.25,1.00,spMonitoring
CBE_20Take_Home_20Exam,0.01,0.00,0.00,0.00,0.00,0.00,expObservation
Cd_data,0.11,0.00,0.00,0.00,1.00,0.01,expObservation
cell_term_template,0.07,0.00,0.00,0.00,0.00,0.00,expObservation
Cluster_Intensity_NORMALIZED,1.00,0.00,0.00,0.00,0.00,0.00,geneData
Collinsia_germination_conditions,1.00,0.00,0.00,0.04,0.00,0.00,expObservation
common_garden,0.00,0.00,0.00,0.00,0.25,0.11,expObservation
conBio381_P_H_GeneticDiversity_Prob_SS,0.11,0.00,0.00,0.00,0.26,0.00,geneData
D28A_L_1977_to_present,0.09,0.00,0.01,0.00,0.00,0.00,spMonitoring
damage,0.06,0.00,0.36,0.00,1.00,0.00,spMonitoring
DarwinCore,0.00,0.00,0.00,0.00,0.00,1.00,expObservation
Data_file_Noreikiene_et_al,0.25,0.00,0.07,1.00,0.00,0.00,expObservation
Data_20Centre_data_20submission_20template_April_2009,0.00,0.00,0.00,0.00,0.00,0.02,spMonitoring
Dataset_info,0.24,0.00,0.00,0.00,0.00,0.00,spMonitoring
DataSubmittalPlants,0.42,0.03,0.00,0.00,0.00,0.02,spMonitoring
Data_S2_dataset_locations_lumped,0.17,0.00,0.00,0.00,0.00,0.00,expObservation
data_weather,0.00,0.00,0.00,0.00,0.00,0.03,spMonitoring
DATOS_LONGAVI_09062011,1.00,0.00,0.00,0.00,0.00,0.00,expObservation
Def_scientificnames,1.17,0.00,0.00,0.00,0.00,0.00,taxonIdentification
DETO_bird_species_list,0.25,0.00,0.00,0.00,0.00,0.00,spOccurrence
Dibble_Rudolf_2015_OIK_02373_R1,0.04,0.00,0.07,0.00,0.01,1.00,expObservation
DNREC_20FY_2799_20Fish_20Tissue_20Data,0.04,0.00,0.00,0.00,0.03,0.00,expObservation
DRBC_EPA_20MAIA_201998,0.02,0.00,0.00,0.00,0.00,0.24,spMonitoring
ds349_appendix11b,1.00,0.00,0.00,0.00,0.00,0.00,geneData
Dung_deposition,0.25,0.00,0.00,0.00,0.01,1.03,expObservation
Dung_nutrient_overview,1.00,0.00,0.00,0.00,0.02,0.01,expObservation
e90957b86054e4bb911e4173646f6886,0.02,0.00,0.00,0.00,0.00,0.00,taxonIdentification
East_Texas_Monocots_Ferns_Gymnosperms,1.36,0.00,0.00,0.00,0.00,0.00,taxonIdentification
ecdi_current,0.10,0.00,0.00,0.00,0.00,0.02,taxonIdentification
Ech_Guide_to_Co_Fl_Sp__1_,1.36,0.00,0.00,0.01,0.00,0.00,taxonIdentification
Ecoli_metadata,0.08,0.00,1.00,0.00,0.00,0.25,expObservation
Ecuador,0.02,0.00,0.00,0.00,0.00,1.17,taxonIdentification
EFISCENDataSources_19112009,0.00,0.00,0.00,0.01,0.00,1.00,spMonitoring
ELE534,0.25,0.00,0.00,0.00,0.00,0.00,expObservation
encrowprosecutions_tcm6_5745,0.00,0.00,0.00,0.01,0.07,0.11,expObservation
environmental_range_raw_data,0.11,0.00,0.02,0.00,0.00,0.00,expObservation
Europe_titanosaurs,0.25,0.00,0.00,0.01,0.00,0.09,taxonIdentification
Excel_sheet_for_locality_and_event_entry_MMB_2008,0.00,0.00,0.00,0.00,0.00,0.32,spOccurrence
female_stickleback_habitat_preference,0.25,0.00,0.00,0.01,1.00,0.00,spOccurrence
FHG_BASE_YSemino_description,1.00,0.00,0.00,0.00,0.00,0.36,spMonitoring
fi3Alertas_20enero_202012,0.00,0.00,0.11,0.00,0.25,0.00,expObservation
FlightDurations,0.00,0.00,0.11,0.00,0.31,0.00,spMonitoring
gb_2008_9_11_r158_s3,0.07,0.00,0.00,0.00,0.00,0.00,geneData
Geoduck_transcriptome_v3_smalltable,0.29,0.00,0.02,0.01,0.00,0.00,geneData
ghanas_herbal_market_supp_table,0.06,0.00,0.00,0.00,0.02,0.00,spOccurrence
HAPCGOA,0.00,0.01,0.00,0.00,1.00,0.00,spMonitoring
HAPMasterList6_28_09,0.21,0.00,0.00,0.00,0.25,0.00,expObservation
Herbarium_specimen,0.00,0.02,0.00,0.00,0.00,0.00,geneData
HERPETOFAUNA,0.02,0.00,0.00,0.00,0.00,0.17,taxonIdentification
Homoptera_Hemiptera_Cabinets_H_I,0.21,0.00,0.00,0.00,0.00,0.00,spOccurrence
issg_defenders_full_data,1.17,0.00,0.00,0.00,0.00,0.00,spMonitoring
JEC880,1.36,0.00,0.00,0.00,0.00,0.00,spMonitoring
JuvenileCtrlHeatRegFINAL,1.00,0.00,0.11,0.00,0.00,0.00,expObservation
Kalahari_Savanna_Mammals,1.42,0.00,0.00,0.00,0.00,0.00,taxonIdentification
knb,0.40,0.00,0.00,1.00,0.11,0.02,?
knb,0.03,0.00,0.00,0.00,1.06,0.11,?
labels_datasheet,0.07,0.02,0.01,0.01,0.00,0.06,taxonIdentification
LA_data_Hereford,0.09,0.25,0.00,0.11,0.02,0.01,geneData
Leo_20Bercial,0.01,0.00,0.00,0.00,0.00,0.25,expObservation
Lepidocybium_flavobrunneum_01,0.00,0.00,0.00,0.00,0.00,0.17,spMonitoring
MAINE_TABLE2,0.25,0.00,0.00,0.00,0.00,0.17,spMonitoring
MatrixComparisonDataset,0.03,0.00,0.11,0.00,0.06,0.00,spOccurrence
Max_list_2,0.00,0.00,0.00,0.00,0.02,0.02,spMonitoring
Mehrabietal_importanceofmicrohabitat_data,0.00,0.00,0.06,0.00,0.00,0.04,expObservation
Migrating_20species_20combined,0.06,0.00,0.00,0.00,1.00,0.00,spMonitoring
MOGAT2_CHI_Appendix_sample,0.00,0.00,0.11,0.25,0.00,0.00,expObservation
morphology_diet_data,1.31,0.00,0.00,0.00,0.00,0.00,taxonIdentification
nature10425_s2,0.06,0.00,0.00,0.00,0.00,0.12,spOccurrence
Nectar,0.00,0.00,0.11,0.25,0.00,1.00,expObservation
NectarTiming,0.00,0.00,0.00,0.00,0.00,0.06,expObservation
neponset,0.20,0.00,0.00,0.00,0.11,0.00,taxonIdentification
nla2007_phytoplankton_softalgaecount_20091023,0.00,0.00,0.00,0.00,0.00,0.00,spMonitoring
nrg3242_s1,0.11,0.00,0.01,0.00,0.25,0.00,expObservation
nwca2011_plant_pres_cvr,0.00,0.00,0.11,0.00,0.00,0.01,taxonIdentification
oil,0.28,0.00,0.06,0.00,0.00,0.00,spMonitoring
olentangy_damremoval_benthicinverts_wTemp_030617,0.04,0.00,0.06,0.25,0.03,0.01,spOccurrence
osag_rnaseq_stages,0.04,0.00,1.00,0.00,0.06,0.00,spOccurrence
parentchild,0.29,1.00,0.00,0.00,0.00,0.00,taxonIdentification
PatternElements,0.11,0.00,0.01,0.00,0.25,0.03,geneData
pogonus1all3,0.11,0.00,0.00,0.00,0.00,0.00,geneData
Port_20Project_20sample_20data_20sheets,0.09,0.00,0.00,0.00,0.26,0.17,expObservation
protein_list_motility,0.36,0.06,0.00,0.00,0.00,0.00,geneData
Public_20Biological_20Databases,0.00,0.25,0.11,0.00,0.00,0.00,geneData
r4_plantguide,1.05,0.00,0.00,0.00,0.00,0.17,spOccurrence
Rainforest_Animals_1_,0.00,1.00,0.00,0.00,0.04,0.00,expObservation
RBP_TaxaList,0.55,0.00,0.00,1.00,0.00,0.00,taxonIdentification
s12862_015_0439_5_s7,0.06,0.00,0.00,0.00,0.00,0.00,spOccurrence
SBN_barcode_metadata_template,0.53,0.01,0.00,0.00,0.00,0.01,spOccurrence
Scidata_EV_Asymp_Serology_Dataset_061216,0.01,0.00,0.00,0.00,0.00,0.00,spMonitoring
sequenced_archaeal_genomes,1.42,0.00,0.00,0.00,0.00,0.00,geneData
SiteStatus,0.02,0.00,0.01,0.02,1.00,0.00,expObservation
SOU1386_ABqry_AnalysePathFormation,0.02,0.00,0.02,0.00,0.00,0.00,expObservation
Species_Recorder_spreadsheet,0.00,0.03,0.00,0.00,0.06,0.27,spOccurrence
Species,0.04,0.00,0.00,0.00,0.00,1.00,geneData
sra_rnaseq2_201509,0.11,0.00,0.00,0.00,0.00,0.00,expObservation
stillwater,0.20,0.00,0.00,0.00,0.11,0.00,taxonIdentification
StonerCore,0.04,0.00,0.00,0.00,0.01,0.01,taxonIdentification
Suppl_Table_S1,0.32,0.00,0.00,0.00,0.00,0.00,?
sup_Table2,1.00,0.00,0.00,0.00,0.00,0.00,expObservation
Sup_Table_1_organisms_names,0.46,0.00,0.00,0.00,0.00,0.00,taxonIdentification
Symonds___Tattersall_data_1,1.36,0.00,0.00,0.00,0.00,0.00,expObservation
xrefencode_C2G_H3v3,0.01,0.00,0.03,0.00,0.00,0.00,expObservation
