1.06,0.03,0.01,0.25,0.03,0.02,taxonIdentification
1.00,0.00,0.00,0.00,0.10,0.25,taxonIdentification
1.51,0.00,0.00,0.00,0.04,0.02,taxonIdentification
1.51,0.00,0.00,0.00,0.04,0.01,taxonIdentification
1.36,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.41,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.19,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.19,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.05,0.25,0.02,1.00,0.00,0.14,taxonIdentification
0.08,0.25,0.00,1.00,0.03,0.00,taxonIdentification
0.25,0.00,0.00,0.00,0.06,0.15,taxonIdentification
1.21,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.00,0.00,0.03,0.01,0.41,0.06,taxonIdentification
1.44,0.00,0.05,0.00,0.06,0.02,taxonIdentification
1.51,0.00,0.00,0.00,0.04,0.01,taxonIdentification
1.29,0.02,0.01,0.11,0.02,0.02,taxonIdentification
1.53,0.00,0.00,0.00,0.01,0.00,taxonIdentification
0.21,1.00,0.00,0.00,0.25,0.01,taxonIdentification
1.26,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.00,0.00,0.25,0.00,0.21,0.00,taxonIdentification
0.00,0.17,0.25,1.04,0.01,0.04,taxonIdentification
1.07,0.04,0.07,0.17,0.02,0.25,taxonIdentification
1.07,0.04,0.07,0.17,0.02,0.25,taxonIdentification
0.46,0.00,0.00,1.00,0.00,0.00,taxonIdentification
1.36,0.07,0.03,0.02,0.07,0.01,taxonIdentification
1.29,0.25,0.00,0.00,0.00,0.00,taxonIdentification
0.10,0.00,0.00,0.11,0.00,0.00,taxonIdentification
0.52,1.01,0.00,0.00,0.01,0.00,taxonIdentification
0.52,1.01,0.00,0.00,0.01,0.00,taxonIdentification
1.25,0.11,0.00,0.00,0.00,0.00,taxonIdentification
0.52,1.01,0.00,0.00,0.01,0.00,taxonIdentification
1.36,0.00,0.00,0.00,0.11,0.01,taxonIdentification
0.31,1.11,0.00,0.00,0.00,0.00,taxonIdentification
1.36,0.00,0.09,0.00,0.05,0.01,taxonIdentification
0.31,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.58,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.59,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.58,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.36,0.00,0.04,0.00,0.06,0.00,taxonIdentification
0.51,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.49,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.49,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.49,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.42,0.00,0.00,1.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
0.06,1.01,0.04,0.22,0.02,0.28,taxonIdentification
1.25,0.05,0.00,0.00,0.06,0.06,taxonIdentification
1.00,0.00,0.00,0.00,0.17,0.02,taxonIdentification
0.25,0.00,0.00,0.06,0.04,0.01,taxonIdentification
1.20,0.00,0.00,0.00,0.02,0.00,taxonIdentification
0.47,0.04,0.00,0.00,0.00,0.00,taxonIdentification
0.39,0.06,0.00,0.00,0.00,0.00,taxonIdentification
0.26,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.51,0.00,0.00,0.00,0.02,0.00,taxonIdentification
0.34,0.02,0.00,0.00,0.04,0.01,taxonIdentification
1.36,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.06,0.03,0.02,0.25,0.04,0.02,taxonIdentification
0.00,1.25,0.00,0.00,0.06,0.00,taxonIdentification
0.08,0.25,0.00,0.00,0.01,0.04,taxonIdentification
0.10,0.13,0.00,1.01,0.04,0.01,taxonIdentification
1.55,0.00,0.00,0.00,0.03,0.01,taxonIdentification
1.40,0.06,0.00,0.00,0.02,0.00,taxonIdentification
0.00,0.13,0.00,0.00,0.04,0.06,taxonIdentification
1.45,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.07,0.04,0.07,0.17,0.02,0.25,taxonIdentification
1.07,0.04,0.07,0.17,0.02,0.25,taxonIdentification
0.11,0.25,0.00,0.01,0.04,0.01,taxonIdentification
1.42,0.01,0.04,0.00,0.03,0.05,taxonIdentification
0.00,0.29,0.00,0.00,0.11,0.00,taxonIdentification
0.00,1.05,0.00,0.06,0.14,0.00,taxonIdentification
0.24,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.25,0.04,0.00,0.11,0.00,0.00,taxonIdentification
0.16,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.09,0.06,0.00,0.00,0.02,0.00,taxonIdentification
0.25,0.00,0.00,0.00,0.16,0.01,taxonIdentification
1.25,0.02,0.00,0.01,0.09,0.06,taxonIdentification
0.08,1.27,0.01,0.00,0.03,0.01,taxonIdentification
0.42,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.26,1.01,0.02,0.00,0.17,0.08,taxonIdentification
0.24,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.11,1.00,0.00,0.00,0.05,0.02,taxonIdentification
0.11,1.00,0.00,0.00,0.05,0.02,taxonIdentification
0.49,0.05,0.00,0.00,0.00,0.01,taxonIdentification
1.58,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.58,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.00,0.28,0.00,0.00,0.00,0.01,taxonIdentification
0.49,0.04,0.00,0.00,0.00,0.00,taxonIdentification
1.53,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.00,0.36,0.00,0.00,0.07,0.00,taxonIdentification
0.00,0.02,0.00,1.36,0.00,0.00,taxonIdentification
0.26,1.03,0.00,0.00,0.04,0.06,taxonIdentification
0.06,0.36,0.00,0.00,0.04,0.00,taxonIdentification
0.46,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.11,0.25,0.00,0.00,0.00,0.00,taxonIdentification
0.11,0.00,0.00,0.00,0.08,0.03,taxonIdentification
0.46,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.52,0.02,0.01,0.00,0.02,0.00,taxonIdentification
1.36,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.54,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.56,1.00,0.00,0.00,0.00,0.00,taxonIdentification
1.48,0.03,0.00,0.00,0.00,0.01,taxonIdentification
0.35,0.11,0.00,0.00,0.03,0.00,taxonIdentification
1.25,0.11,0.02,0.00,0.07,0.08,taxonIdentification
0.18,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.00,0.00,0.04,0.12,0.02,0.08,taxonIdentification
0.11,1.00,0.00,0.00,0.29,0.00,taxonIdentification
0.51,0.05,0.00,1.00,0.02,0.00,taxonIdentification
1.15,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.17,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.15,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.49,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.10,0.00,0.00,0.01,0.02,0.13,taxonIdentification
0.04,0.36,0.00,0.00,0.03,0.06,taxonIdentification
0.04,0.36,0.00,0.00,0.03,0.06,taxonIdentification
1.28,0.25,0.00,0.00,0.00,0.00,taxonIdentification
0.31,1.25,0.00,0.00,0.00,0.00,taxonIdentification
1.54,0.00,0.00,0.00,0.01,0.00,taxonIdentification
0.18,0.00,0.05,0.01,0.02,0.01,taxonIdentification
0.26,0.02,0.00,0.00,0.00,0.25,taxonIdentification
1.39,0.06,0.00,0.00,0.06,0.00,taxonIdentification
1.25,0.00,0.02,0.00,0.09,0.18,taxonIdentification
0.24,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.42,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.42,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.36,0.02,0.15,0.00,0.05,0.01,taxonIdentification
0.24,0.04,0.00,0.00,0.01,0.00,taxonIdentification
0.24,0.07,0.00,0.00,0.00,0.00,taxonIdentification
0.24,0.07,0.00,0.00,0.00,0.00,taxonIdentification
1.00,0.00,0.00,0.00,0.47,0.02,taxonIdentification
0.27,0.17,0.00,1.00,0.00,0.00,taxonIdentification
1.39,0.06,0.00,0.00,0.00,0.03,taxonIdentification
1.55,0.02,0.00,0.00,0.02,0.00,taxonIdentification
1.46,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.46,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.50,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.45,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.53,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.53,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.54,0.00,0.00,1.00,0.00,0.00,taxonIdentification
0.52,0.00,0.00,1.00,0.04,0.00,taxonIdentification
0.01,1.02,0.10,0.15,0.02,0.05,taxonIdentification
1.06,0.00,0.00,0.00,0.04,0.03,taxonIdentification
0.00,0.25,0.04,0.00,0.00,0.05,taxonIdentification
1.25,0.00,0.00,0.00,0.11,0.00,taxonIdentification
0.18,0.02,0.00,0.00,0.00,0.00,taxonIdentification
1.11,0.25,0.06,0.00,0.04,0.00,taxonIdentification
0.55,1.00,0.00,0.00,0.00,0.00,taxonIdentification
1.46,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.40,0.00,0.00,0.00,0.02,0.11,taxonIdentification
0.00,1.00,0.00,0.04,0.06,0.11,taxonIdentification
1.36,0.06,0.00,0.04,0.00,0.00,taxonIdentification
1.46,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.09,1.28,0.02,0.00,0.07,0.01,taxonIdentification
0.07,0.00,0.00,0.00,0.04,0.00,taxonIdentification
1.42,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.46,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.28,0.06,0.00,0.00,0.01,0.05,taxonIdentification
1.34,0.19,0.00,0.01,0.03,0.01,taxonIdentification
0.21,0.00,0.00,0.00,0.01,0.00,taxonIdentification
0.21,0.00,0.00,0.00,0.01,0.00,taxonIdentification
1.00,0.00,0.00,0.00,0.10,0.13,taxonIdentification
0.00,1.25,0.00,0.00,0.13,0.00,taxonIdentification
0.02,0.36,0.00,0.00,0.07,0.00,taxonIdentification
1.42,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.51,0.00,0.00,0.00,0.02,0.00,taxonIdentification
1.51,0.00,0.00,0.00,0.02,0.00,taxonIdentification
1.42,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.39,0.06,0.00,0.00,0.00,0.03,taxonIdentification
0.26,0.00,0.01,0.00,0.06,0.01,taxonIdentification
1.07,0.04,0.07,0.17,0.02,0.25,taxonIdentification
0.54,0.01,0.00,0.00,0.03,0.01,taxonIdentification
1.31,0.01,0.00,0.00,0.01,0.00,taxonIdentification
1.29,0.02,0.01,0.11,0.02,0.02,taxonIdentification
1.29,0.02,0.01,0.11,0.02,0.02,taxonIdentification
0.45,0.01,0.00,0.00,0.02,0.01,taxonIdentification
0.26,0.02,0.00,0.00,0.00,0.25,taxonIdentification
1.53,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.53,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.24,0.25,0.00,0.01,0.00,0.01,taxonIdentification
1.23,0.25,0.00,0.01,0.00,0.01,taxonIdentification
1.56,0.01,0.00,0.00,0.00,0.00,taxonIdentification
1.15,0.00,0.00,0.00,0.06,0.25,taxonIdentification
1.25,0.00,0.01,0.12,0.01,0.01,taxonIdentification
1.32,0.08,0.00,0.00,0.11,0.00,taxonIdentification
0.36,0.00,0.00,0.00,0.06,0.00,taxonIdentification
0.36,0.00,0.00,0.00,0.06,0.00,taxonIdentification
1.31,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.26,0.03,0.00,0.00,0.01,0.02,taxonIdentification
0.00,1.10,0.00,0.00,0.00,0.00,taxonIdentification
0.00,0.36,0.00,0.06,0.05,0.00,taxonIdentification
1.36,0.04,0.02,0.00,0.03,0.00,taxonIdentification
0.00,0.27,0.00,0.11,0.14,0.03,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
0.00,0.25,0.00,0.00,0.11,0.06,taxonIdentification
1.54,0.00,0.00,0.00,0.01,0.00,taxonIdentification
1.06,0.03,0.01,0.25,0.03,0.02,taxonIdentification
1.32,0.08,0.00,0.00,0.11,0.00,taxonIdentification
1.21,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.48,0.00,0.00,0.00,0.01,0.00,taxonIdentification
1.36,0.06,0.00,0.00,0.09,0.01,taxonIdentification
0.00,0.36,0.00,0.04,0.02,0.00,taxonIdentification
1.06,0.00,0.00,0.11,0.00,0.00,taxonIdentification
0.11,1.31,0.00,0.00,0.00,0.00,taxonIdentification
0.09,0.02,0.00,0.00,0.04,0.01,taxonIdentification
0.51,0.04,0.00,0.00,0.00,0.00,taxonIdentification
0.45,0.06,0.01,0.00,0.04,0.01,taxonIdentification
0.25,0.00,0.00,0.00,0.17,0.00,taxonIdentification
1.46,0.03,0.00,0.00,0.01,0.01,taxonIdentification
0.11,0.00,0.00,1.25,0.00,0.00,taxonIdentification
1.51,0.11,0.00,0.00,0.00,0.00,taxonIdentification
0.00,0.36,0.00,0.00,0.03,0.02,taxonIdentification
0.00,1.01,0.38,0.00,0.18,0.02,taxonIdentification
0.17,0.01,1.04,0.00,0.10,0.01,taxonIdentification
0.00,0.36,0.00,0.00,0.10,0.01,taxonIdentification
0.27,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.31,0.11,0.00,0.00,0.00,0.00,taxonIdentification
1.07,0.37,0.00,0.00,0.01,0.01,taxonIdentification
0.23,0.02,0.00,0.00,0.01,0.01,taxonIdentification
0.02,0.36,0.03,0.12,0.08,0.02,taxonIdentification
1.01,0.02,0.09,0.39,0.06,0.03,taxonIdentification
1.32,0.08,0.00,0.00,0.11,0.00,taxonIdentification
1.42,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.27,0.05,0.00,0.00,0.00,0.00,taxonIdentification
0.11,0.28,0.00,0.00,0.00,0.10,taxonIdentification
1.11,0.31,0.00,0.00,0.00,0.04,taxonIdentification
0.28,0.25,0.00,1.00,0.00,0.00,taxonIdentification
1.59,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.25,0.00,1.00,0.00,0.17,0.00,taxonIdentification
0.16,1.36,0.00,0.00,0.01,0.00,taxonIdentification
1.07,0.28,0.00,0.00,0.02,0.15,taxonIdentification
1.55,0.01,0.00,0.00,0.02,0.01,taxonIdentification
1.54,0.00,0.00,0.00,0.01,0.00,taxonIdentification
1.55,0.02,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.03,0.00,0.00,0.04,0.25,taxonIdentification
0.40,1.00,0.00,0.00,0.00,0.00,taxonIdentification
1.54,0.01,0.00,0.00,0.01,0.00,taxonIdentification
1.25,0.00,0.00,0.11,0.06,0.06,taxonIdentification
1.11,0.00,0.00,0.00,0.00,0.04,taxonIdentification
0.42,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.42,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.42,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.53,0.00,0.00,0.00,0.00,0.01,taxonIdentification
1.46,0.02,0.00,0.01,0.01,0.00,taxonIdentification
0.23,0.02,0.00,0.00,0.01,0.01,taxonIdentification
0.48,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.49,0.07,0.00,0.00,0.01,0.00,taxonIdentification
1.53,0.01,0.00,0.00,0.03,0.00,taxonIdentification
1.45,0.00,0.00,0.00,0.00,0.00,taxonIdentification
0.36,0.06,0.00,0.00,0.00,0.00,taxonIdentification
1.45,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.51,0.02,0.00,0.00,0.00,0.00,taxonIdentification
1.54,0.00,0.00,0.00,0.01,0.00,taxonIdentification
1.31,0.00,0.00,0.00,0.00,0.26,taxonIdentification
1.21,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.21,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.00,0.00,0.00,0.00,0.11,0.06,taxonIdentification
0.39,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.46,0.03,0.00,0.00,0.02,0.02,taxonIdentification
0.46,0.01,0.00,0.00,0.01,0.12,taxonIdentification
0.49,0.00,0.00,1.00,0.00,0.00,taxonIdentification
1.59,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.42,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.45,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.45,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.45,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.45,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.45,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.45,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.45,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.45,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.45,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.45,0.00,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
1.23,0.25,0.00,0.00,0.00,0.00,taxonIdentification
